eco	name	pgn	uci_moves	games	parents	fen	ply	player_white	player_black	player_white_with_children	player_black_with_children	player_total	player_total_with_children	all_pct	player_pct	player_pct_with_children	white_pct	white_pct_with_children	black_pct	black_pct_with_children	ratio_white	ratio_black
A00	Anderssen's Opening	1. a3	['a2a3']	4513275	[]	rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1	1	0	1	0	1	1	1	0.00030402168931913153	0.00011469205184080744	3.357394661742488e-05	0.0	0.0	0.00022941041523285156	6.637902422834384e-05	0.0	0.2183364758514508
A02	Bird Opening: From's Gambit	1. f4 e5	['f2f4', 'e7e5']	4442399	['Bird Opening']	rnbqkbnr/pppp1ppp/8/4p3/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2	2	0	1	1	3	1	4	0.0002992473644104604	0.00011469205184080744	0.00013429578646969952	0.0	6.793478260869565e-05	0.00022941041523285156	0.00019913707268503152	0.2270188168324631	0.6654597378905789
B00	Nimzowitsch Defense: Scandinavian Variation	1. e4 Nc6 2. d4 d5	['e2e4', 'b8c6', 'd2d4', 'd7d5']	4436459	"[""King's Pawn Game"", 'Nimzowitsch Defense']"	r1bqkbnr/ppp1pppp/2n5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3	4	5	1	36	41	6	77	0.0002988472361589012	0.0006881523110448446	0.0025851938895417154	0.0011467889908256881	0.0024456521739130437	0.00022941041523285156	0.0027215399933620977	8.183619849884295	9.106793251101099
B00	Rat Defense: Harmonist	1. e4 d6 2. f4	['e2e4', 'd7d6', 'f2f4']	4398378	"[""King's Pawn Game"", 'Pirc Defense']"	rnbqkbnr/ppp1pppp/3p4/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2	3	13	0	13	0	13	13	0.0002962820368411194	0.0014909966739304966	0.0004364613060265234	0.002981651376146789	0.0008831521739130435	0.0	0.0	2.9807820390631106	0.0
C48	Four Knights Game: Spanish Variation, Classical Variation	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bc5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1b5', 'f8c5']	4387742	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Three Knights Opening', 'Four Knights Game', 'Four Knights Game: Spanish Variation']"	r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5	8	0	0	0	0	0	0	0.00029556557824118954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B40	Sicilian Defense: Four Knights Variation	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6	['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'b8c6']	4385131	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: French Variation', 'Sicilian Defense: French Variation, Open', 'Sicilian Defense: French Variation, Normal']"	r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 3 6	10	7	1	7	1	8	8	0.00029538969695081565	0.0009175364147264595	0.00026859157293939904	0.0016055045871559634	0.0004755434782608696	0.00022941041523285156	6.637902422834384e-05	1.6098851218228194	0.22471678908759093
D03	Queen's Pawn Game: Torre Attack	1. d4 d5 2. Nf3 Nf6 3. Bg5	['d2d4', 'd7d5', 'g1f3', 'g8f6', 'c1g5']	4360733	"[""Queen's Pawn Game"", ""Queen's Pawn Game: Zukertort Variation"", ""Queen's Pawn Game: Symmetrical Variation""]"	rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3	5	6	0	6	1	6	7	0.0002937462072064486	0.0006881523110448446	0.00023501762632197415	0.0013761467889908258	0.0004076086956521739	0.0	6.637902422834384e-05	1.3876219867775221	0.22597406400448197
B21	Sicilian Defense: Morphy Gambit	1. e4 c5 2. d4 cxd4 3. Nf3	['e2e4', 'c7c5', 'd2d4', 'c5d4', 'g1f3']	4359546	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Smith-Morra Gambit']"	rnbqkbnr/pp1ppppp/8/8/3pP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 3	5	0	1	1	1	1	2	0.0002936662489177953	0.00011469205184080744	6.714789323484976e-05	0.0	6.793478260869565e-05	0.00022941041523285156	6.637902422834384e-05	0.23133330050370324	0.2260355913318627
A22	English Opening: Carls-Bremen System	1. c4 e5 2. Nc3 Nf6 3. g3	['c2c4', 'e7e5', 'b1c3', 'g8f6', 'g2g3']	4321006	"['English Opening', ""English Opening: King's English Variation"", ""English Opening: King's English Variation, Reversed Sicilian"", ""English Opening: King's English Variation, Two Knights Variation""]"	rnbqkb1r/pppp1ppp/5n2/4p3/2P5/2N3P1/PP1PPP1P/R1BQKBNR b KQkq - 0 3	5	0	0	0	0	0	0	0.0002910701305987566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B10	Caro-Kann Defense: Accelerated Panov Attack	1. e4 c6 2. c4	['e2e4', 'c7c6', 'c2c4']	4309587	"[""King's Pawn Game"", 'Caro-Kann Defense']"	rnbqkbnr/pp1ppppp/2p5/8/2P1P3/8/PP1P1PPP/RNBQKBNR b KQkq - 0 2	3	0	0	0	0	0	0	0.00029030092782021216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D02	Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan	1. d4 d5 2. Nf3 Nf6 3. g3	['d2d4', 'd7d5', 'g1f3', 'g8f6', 'g2g3']	4268379	"[""Queen's Pawn Game"", ""Queen's Pawn Game: Zukertort Variation"", ""Queen's Pawn Game: Symmetrical Variation""]"	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3	5	0	1	0	1	1	1	0.0002875250885962644	0.00011469205184080744	3.357394661742488e-05	0.0	0.0	0.00022941041523285156	6.637902422834384e-05	0.0	0.23086341631060803
A85	Dutch Defense: Queen's Knight Variation	1. d4 f5 2. c4 Nf6 3. Nc3	['d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3']	4249090	"[""Queen's Pawn Game"", 'Dutch Defense', 'Dutch Defense: Normal Variation']"	rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 2 3	5	0	3	0	3	3	3	0.0002862257495652334	0.0003440761555224223	0.00010072183985227464	0.0	0.0	0.0006882312456985547	0.00019913707268503152	0.0	0.695734304085197
A06	Zukertort Opening: Old Indian Attack	1. Nf3 d5 2. d3	['g1f3', 'd7d5', 'd2d3']	4148065	['Zukertort Opening']	rnbqkbnr/ppp1pppp/8/3p4/8/3P1N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2	3	1	2	1	2	3	3	0.0002794205380140947	0.0003440761555224223	0.00010072183985227464	0.00022935779816513763	6.793478260869565e-05	0.0004588208304657031	0.00013275804845668768	0.24312737743447063	0.4751191497956067
A00	Ware Opening	1. a4	['a2a4']	4140772	[]	rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1	1	1	4	1	4	5	5	0.0002789292694385693	0.0005734602592040372	0.00016786973308712439	0.00022935779816513763	6.793478260869565e-05	0.0009176416609314062	0.00026551609691337537	0.24355558936297808	0.9519119217850746
D35	Queen's Gambit Declined: Exchange Variation, Positional Variation	1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5 exd5 5. Bg5	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'd7d5', 'c4d5', 'e6d5', 'c1g5']	4117455	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', ""Queen's Gambit Declined: Exchange Variation""]"	rnbqkb1r/ppp2ppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR b KQkq - 1 5	9	0	0	0	0	0	0	0.00027735859764705333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C40	Elephant Gambit: Paulsen Countergambit	1. e4 e5 2. Nf3 d5 3. exd5 e4	['e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5', 'e5e4']	4098019	"[""King's Pawn Game"", ""King's Knight Opening"", 'Elephant Gambit']"	rnbqkbnr/ppp2ppp/8/3P4/4p3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4	6	0	0	0	0	0	0	0.0002760493564522211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A46	Indian Defense: Spielmann-Indian	1. d4 Nf6 2. Nf3 c5	['d2d4', 'g8f6', 'g1f3', 'c7c5']	4080493	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Knights Variation']"	rnbqkb1r/pp1ppppp/5n2/2p5/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3	4	0	64	0	73	64	73	0.00027486877602514605	0.007340291317811676	0.002450898103072016	0.0	0.0	0.0146822665749025	0.004845668768669101	0.0	17.62902588916029
B20	Sicilian Defense: Wing Gambit	1. e4 c5 2. b4	['e2e4', 'c7c5', 'b2b4']	4066523	"[""King's Pawn Game"", 'Sicilian Defense']"	rnbqkbnr/pp1ppppp/8/2p5/1P2P3/8/P1PP1PPP/RNBQKBNR b KQkq - 0 2	3	13	4	33	5	17	38	0.0002739277336557384	0.0019497648812937262	0.0012758099714621455	0.002981651376146789	0.0022418478260869566	0.0009176416609314062	0.00033189512114171923	8.184084890449329	1.2116156210704534
A43	Benoni Defense: French Benoni	1. e4 e6 2. d4 c5 3. d5	['e2e4', 'e7e6', 'd2d4', 'c7c5', 'd4d5']	4031787	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Franco-Sicilian Defense']"	rnbqkbnr/pp1p1ppp/4p3/2pP4/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 0 3	5	10	6	10	6	16	16	0.000271587859085678	0.001835072829452919	0.0005371831458787981	0.0022935779816513763	0.0006793478260869565	0.0013764624913971094	0.00039827414537006305	2.501392471570838	1.4664652047071782
D21	Queen's Gambit Accepted: Normal Variation	1. d4 d5 2. c4 dxc4 3. Nf3	['d2d4', 'd7d5', 'c2c4', 'd5c4', 'g1f3']	4004436	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Accepted""]"	rnbqkbnr/ppp1pppp/8/8/2pP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3	5	0	1	1	12	1	13	0.0002697454503637261	0.00011469205184080744	0.0004364613060265234	0.0	6.793478260869565e-05	0.00022941041523285156	0.0007965482907401261	0.2518477420734699	2.952962838357631
B40	Sicilian Defense: French Variation, Normal	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6	['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'g8f6']	4004283	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: French Variation', 'Sicilian Defense: French Variation, Open']"	rnbqkb1r/pp1p1ppp/4pn2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5	8	0	0	10	1	0	11	0.00026973514402997377	0.0	0.00036931341279167364	0.0	0.0006793478260869565	0.0	6.637902422834384e-05	2.5185736494591353	0.2460896390311216
C51	Italian Game: Evans Gambit Accepted	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'b2b4', 'c5b4']	3962125	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Giuoco Piano', 'Italian Game: Evans Gambit']"	r1bqk1nr/pppp1ppp/2n5/4p3/1bB1P3/5N2/P1PP1PPP/RNBQK2R w KQkq - 0 5	8	0	0	0	5	0	5	0.00026689531123044	0.0	0.00016786973308712439	0.0	0.0	0.0	0.00033189512114171923	0.0	1.2435404713991314
C21	Danish Gambit Accepted	1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxb2	['e2e4', 'e7e5', 'd2d4', 'e5d4', 'c2c3', 'd4c3', 'f1c4', 'c3b2', 'c1b2']	3879855	"[""King's Pawn Game"", 'Center Game', 'Center Game Accepted', 'Danish Gambit']"	rnbqkbnr/pppp1ppp/8/8/2B1P3/8/PB3PPP/RN1QK1NR b KQkq - 0 5	9	0	1	0	6	1	6	0.0002613534675846872	0.00011469205184080744	0.00020144367970454928	0.0	0.0	0.00022941041523285156	0.00039827414537006305	0.0	1.5238908021796536
A57	Benko Gambit	1. d4 Nf6 2. c4 c5 3. d5 b5	['d2d4', 'g8f6', 'c2c4', 'c7c5', 'd4d5', 'b7b5']	3863211	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Benoni Defense']"	rnbqkb1r/p2ppppp/5n2/1ppP4/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 0 4	6	2	64	2	110	66	112	0.0002602323001404194	0.0075696754214932905	0.0037602820211515863	0.00045871559633027525	0.0001358695652173913	0.0146822665749025	0.007301692665117823	0.5221087664524239	28.058364242939422
D11	Slav Defense: Quiet Variation	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3	['d2d4', 'd7d5', 'c2c4', 'c7c6', 'g1f3', 'g8f6', 'e2e3']	3862030	"[""Queen's Pawn Game"", ""Queen's Gambit"", 'Slav Defense', 'Slav Defense: Modern Line']"	rnbqkb1r/pp2pppp/2p2n2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4	7	0	0	1	0	0	1	0.00026015274602171715	0.0	3.357394661742488e-05	0.0	6.793478260869565e-05	0.0	0.0	0.2611342130635229	0.0
B33	Sicilian Defense: Lasker-Pelikan Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'e7e5']	3842138	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Old Sicilian', 'Sicilian Defense: Open']"	r1bqkb1r/pp1p1ppp/2n2n2/4p3/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6	10	5	0	8	3	5	11	0.0002588127879106036	0.0005734602592040372	0.00036931341279167364	0.0011467889908256881	0.0005434782608695652	0.0	0.00019913707268503152	2.0998895195908474	0.7694251674836692
C57	Italian Game: Two Knights Defense, Fried Liver Attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Nxd5 6. Nxf7	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5', 'd7d5', 'e4d5', 'f6d5', 'g5f7']	3811820	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense', 'Italian Game: Two Knights Defense, Knight Attack', 'Italian Game: Two Knights Defense, Knight Attack, Normal Variation']"	r1bqkb1r/ppp2Npp/2n5/3np3/2B5/8/PPPP1PPP/RNBQK2R b KQkq - 0 6	11	0	0	0	0	0	0	0.0002567705171478476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A05	King's Indian Attack: Symmetrical Defense	1. Nf3 Nf6 2. g3 g6	['g1f3', 'g8f6', 'g2g3', 'g7g6']	3799704	['Zukertort Opening']	rnbqkb1r/pppppp1p/5np1/8/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3	4	0	2	0	5	2	5	0.0002559543632933206	0.00022938410368161487	0.00016786973308712439	0.0	0.0	0.0004588208304657031	0.00033189512114171923	0.0	1.2966964769472262
B32	Sicilian Defense: Franco-Sicilian Variation	1. e4 c5 2. Nf3 Nc6 3. d4 e6	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'd2d4', 'e7e6']	3795324	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Old Sicilian', 'Sicilian Defense: Open']"	r1bqkbnr/pp1p1ppp/2n1p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4	6	2	0	2	0	2	2	0.00025565931922903956	0.00022938410368161487	6.714789323484976e-05	0.00045871559633027525	0.0001358695652173913	0.0	0.0	0.5314477314072356	0.0
C31	King's Gambit Declined: Falkbeer Countergambit Accepted	1. e4 e5 2. f4 d5 3. exd5	['e2e4', 'e7e5', 'f2f4', 'd7d5', 'e4d5']	3719529	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Declined: Falkbeer Countergambit""]"	rnbqkbnr/ppp2ppp/8/3Pp3/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3	5	2	0	11	0	2	11	0.00025055364232214966	0.00022938410368161487	0.00036931341279167364	0.00045871559633027525	0.0007472826086956522	0.0	0.0	2.9825254255726708	0.0
D01	Richter-Veresov Attack	1. d4 Nf6 2. Nc3 d5 3. Bg5	['d2d4', 'g8f6', 'b1c3', 'd7d5', 'c1g5']	3693722	"[""Queen's Pawn Game"", 'Indian Defense']"	rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 1 3	5	2	0	2	0	2	2	0.0002488152400009397	0.00022938410368161487	6.714789323484976e-05	0.00045871559633027525	0.0001358695652173913	0.0	0.0	0.546066089910241	0.0
B90	Sicilian Defense: Najdorf Variation, English Attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'a7a6', 'c1e3']	3687213	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations', 'Sicilian Defense: Modern Variations, Main Line', 'Sicilian Defense: Najdorf Variation']"	rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 1 6	11	2	0	2	0	2	2	0.0002483767829656874	0.00022938410368161487	6.714789323484976e-05	0.00045871559633027525	0.0001358695652173913	0.0	0.0	0.5470300548830336	0.0
D00	Queen's Pawn Game: Stonewall Attack	1. d4 d5 2. e3 Nf6 3. Bd3	['d2d4', 'd7d5', 'e2e3', 'g8f6', 'f1d3']	3672984	"[""Queen's Pawn Game""]"	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq - 2 3	5	0	0	0	0	0	0	0.00024741829392672525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B52	Sicilian Defense: Moscow Variation, Main Line	1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'f1b5', 'c8d7']	3619556	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations', 'Sicilian Defense: Moscow Variation']"	rn1qkbnr/pp1bpppp/3p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4	6	35	1	35	1	36	36	0.00024381929523576524	0.0041289138662690674	0.0012086620782272956	0.008027522935779817	0.002377717391304348	0.00022941041523285156	6.637902422834384e-05	9.751965647366724	0.2722468054226697
B01	Scandinavian Defense: Main Line, Mieses Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6	['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5a5', 'd2d4', 'g8f6']	3594714	"[""King's Pawn Game"", 'Scandinavian Defense', 'Scandinavian Defense: Mieses-Kotroc Variation', 'Scandinavian Defense: Main Line']"	rnb1kb1r/ppp1pppp/5n2/q7/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 1 5	8	0	0	0	0	0	0	0.00024214589691501904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C25	Vienna Gambit, with Max Lange Defense	1. e4 e5 2. Nc3 Nc6 3. f4	['e2e4', 'e7e5', 'b1c3', 'b8c6', 'f2f4']	3552755	"[""King's Pawn Game"", 'Vienna Game', 'Vienna Game: Max Lange Defense']"	r1bqkbnr/pppp1ppp/2n5/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 0 3	5	0	0	0	3	0	3	0.00023931946908552906	0.0	0.00010072183985227464	0.0	0.0	0.0	0.00019913707268503152	0.0	0.8320972524548892
A00	Clemenz Opening	1. h3	['h2h3']	3513736	[]	rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1	1	1	2	2	5	3	7	0.0002366910845320633	0.0003440761555224223	0.00023501762632197415	0.00022935779816513763	0.0001358695652173913	0.0004588208304657031	0.00033189512114171923	0.5740375286462713	1.4022290776092123
C11	French Defense: Burn Variation	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'g8f6', 'c1g5']	3461990	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Paulsen Variation', 'French Defense: Classical Variation']"	rnbqkb1r/ppp2ppp/4pn2/3p2B1/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq - 3 4	7	0	0	0	0	0	0	0.00023320538815071985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B01	Scandinavian Defense: Marshall Variation	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5	['e2e4', 'd7d5', 'e4d5', 'g8f6', 'd2d4', 'f6d5']	3436439	"[""King's Pawn Game"", 'Scandinavian Defense', 'Scandinavian Defense: Modern Variation']"	rnbqkb1r/ppp1pppp/8/3n4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4	6	0	19	0	21	19	21	0.00023148423041408889	0.0021791489849753414	0.0007050528789659225	0.0	0.0	0.0043587978894241795	0.0013939595087952208	0.0	6.021833566380079
B00	Nimzowitsch Defense: Franco-Nimzowitsch Variation	1. e4 Nc6 2. Nf3 e6	['e2e4', 'b8c6', 'g1f3', 'e7e6']	3406017	"[""King's Pawn Game"", 'Nimzowitsch Defense', 'Nimzowitsch Defense: Declined Variation']"	r1bqkbnr/pppp1ppp/2n1p3/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3	4	0	0	0	0	0	0	0.00022943495403884772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C44	Scotch Game: Göring Gambit	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'e5d4', 'c2c3']	3340186	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Scotch Game']"	r1bqkbnr/pppp1ppp/2n5/8/3pP3/2P2N2/PP3PPP/RNBQKB1R b KQkq - 0 4	7	0	1	0	4	1	4	0.0002250004686973678	0.00011469205184080744	0.00013429578646969952	0.0	0.0	0.00022941041523285156	0.00026551609691337537	0.0	1.180069083636009
B00	Barnes Defense	1. e4 f6	['e2e4', 'f7f6']	3336069	"[""King's Pawn Game""]"	rnbqkbnr/ppppp1pp/5p2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2	2	1	3	1	3	4	4	0.00022472314074927538	0.00045876820736322975	0.00013429578646969952	0.00022935779816513763	6.793478260869565e-05	0.0006882312456985547	0.00019913707268503152	0.30230434828467795	0.8861440438268423
D37	Queen's Gambit Declined: Three Knights, Vienna Variation	1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 dxc4	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'd7d5', 'b1c3', 'd5c4']	3301878	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', ""Queen's Gambit Declined: Three Knights Variation"", 'Indian Defense: Anti-Nimzo-Indian']"	rnbqkb1r/ppp2ppp/4pn2/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5	8	2	0	2	0	2	2	0.00022241997828310382	0.00022938410368161487	6.714789323484976e-05	0.00045871559633027525	0.0001358695652173913	0.0	0.0	0.610869429383955	0.0
D55	Queen's Gambit Declined: Modern Variation, Normal Line	1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'd7d5', 'b1c3', 'f8e7', 'c1g5', 'e8g8', 'e2e3']	3262376	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', ""Queen's Gambit Declined: Three Knights Variation"", 'Indian Defense: Anti-Nimzo-Indian']"	rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 6	11	0	0	0	0	0	0	0.00021975905804857694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A00	Grob Opening: Grob Gambit	1. g4 d5 2. Bg2	['g2g4', 'd7d5', 'f1g2']	3242284	['Grob Opening']	rnbqkbnr/ppp1pppp/8/3p4/6P1/8/PPPPPPBP/RNBQK1NR b KQkq - 1 2	3	1	1	1	9	2	10	0.000218405627605761	0.00022938410368161487	0.00033573946617424877	0.00022935779816513763	6.793478260869565e-05	0.00022941041523285156	0.0005974112180550945	0.3110486820024765	2.7353288676859
C05	French Defense: Tarrasch Variation, Closed Variation	1. e4 e6 2. d4 d5 3. Nd2 Nf6	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1d2', 'g8f6']	3241702	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Tarrasch Variation']"	rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq - 2 4	6	14	0	46	0	14	46	0.00021836642312050725	0.001605688725771304	0.0015444015444015444	0.003211009174311927	0.003125	0.0	0.0	14.31080820642212	0.0
D32	Tarrasch Defense	1. d4 d5 2. c4 e6 3. Nc3 c5	['d2d4', 'd7d5', 'c2c4', 'e7e6', 'b1c3', 'c7c5']	3237576	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Declined"", ""Queen's Gambit Declined: Queen's Knight Variation""]"	rnbqkbnr/pp3ppp/4p3/2pp4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4	6	0	0	1	0	0	1	0.0002180884889174882	0.0	3.357394661742488e-05	0.0	6.793478260869565e-05	0.0	0.0	0.3115010010198116	0.0
A40	Queen's Pawn Game: Anglo-Slav Opening	1. d4 c6 2. c4 d6	['d2d4', 'c7c6', 'c2c4', 'd7d6']	3236465	"[""Queen's Pawn Game""]"	rnbqkbnr/pp2pppp/2pp4/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3	4	0	0	0	0	0	0	0.00021801365011488177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C34	King's Gambit Accepted: Schallopp Defense	1. e4 e5 2. f4 exf4 3. Nf3 Nf6	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'g8f6']	3224917	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted"", ""King's Gambit Accepted: King's Knight's Gambit""]"	rnbqkb1r/pppp1ppp/5n2/8/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq - 2 4	6	27	26	27	26	53	53	0.00021723575768238933	0.0060786787475627935	0.0017794191707235186	0.006192660550458716	0.0018342391304347826	0.005964670796054141	0.0017258546299369398	8.443541477718146	7.9446157867814495
